name;location;longitude;latitude
Szkoła Podstawowa im. św. Jana Pawła II w Nienaszowie;Nienaszów;49.6164827;21.5809498
Publiczna Szkoła Podstawowa im. św. Jana Pawła II w Turbi;Turbia;50.61964;21.9858263
Specjalny Ośrodek Szkolno-Wychowawczy im. Jana Pawła II w Jarosławiu;Jarosław;50.01532;22.67007
Przedszkole Miejskie nr 3 im. Św.Jana Pawła II w Jaśle;Jasło;49.74436;21.4752145
Szkoła Podstawowa im. Jana Pawła II w Walawie;Walawa;49.86406;22.8891361
Szkoła Podstawowa im. Jana Pawła II w Rokietnicy;Rokietnica;49.89874;22.6435764
Szkoła Podstawowa im. Jana Pawła II w Rączynie;Rączyna;49.92268;22.4259919
Szkoła Podstawowa im. Jana Pawła II w Zespole Szkolno-Przedszkolnym w Łętowni;Łętownia;50.34622;22.2628181
Szkoła Podstawowa im. Jana Pawła  w Dobkowicach;Dobkowice;49.9235;22.7060049
Szkoła Podstawowa im. Jana Pawła II w Adamówce;Adamówka;50.2582297;22.6954155
